"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K390","2019-07-25 19:00:00","31.000","251.000","1.900","29.600","0.770","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.800",""
"C0T9A0","2019-07-25 19:00:00","498.000","158.000","1.100","24.600","0.990","954.400","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.500",""
"C0AH40","2019-07-25 19:00:00","426.000","348.000","1.100","27.600","0.800","960.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.300",""
"C0X280","2019-07-25 19:00:00","22.000","231.000","2.400","29.900","0.780","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.700",""
"C0V620","2019-07-25 19:00:00","18.000","256.000","1.400","29.800","0.800","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.300",""
"C0H960","2019-07-25 19:00:00","120.000","212.000","1.600","30.600","0.760","993.200","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.400",""
"C0M530","2019-07-25 19:00:00","1385.000","177.000","0.500","20.300","0.990","867.300","-99.000","0.500","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0R170","2019-07-25 19:00:00","26.000","274.000","0.300","29.700","0.780","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0I420","2019-07-25 19:00:00","305.000","181.000","0.800","28.500","0.800","974.400","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0A640","2019-07-25 19:00:00","241.000","0.000","0.000","27.300","0.870","983.200","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A930","2019-07-25 19:00:00","216.000","0.000","0.000","26.900","1.000","982.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0F9M0","2019-07-25 19:00:00","230.000","226.000","1.200","29.500","0.670","982.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.900",""
"C0AC40","2019-07-25 19:00:00","1079.000","235.000","5.600","21.000","0.990","891.400","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","19.800",""
"C0AI00","2019-07-25 19:00:00","188.000","230.000","1.100","28.900","0.710","986.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.700",""
"C0T9M0","2019-07-25 19:00:00","92.000","282.000","0.600","27.700","0.890","999.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.900",""
"C0K430","2019-07-25 19:00:00","30.000","198.000","2.800","29.200","0.810","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0Z170","2019-07-25 19:00:00","199.000","63.000","0.600","29.700","0.750","987.800","-99.000","0.000","-99.000","-99.000","-99.000","36.100","","25.400",""
"C0Z100","2019-07-25 19:00:00","36.000","0.000","0.000","28.700","0.830","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.400",""
"C0U710","2019-07-25 19:00:00","1942.000","0.000","0.000","16.400","0.990","808.200","-99.000","32.000","-99.000","-99.000","-99.000","20.300","","15.700",""
"C0SA30","2019-07-25 19:00:00","92.000","342.000","0.600","28.000","0.820","998.800","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.100",""
"C0V500","2019-07-25 19:00:00","6.000","0.000","0.200","30.100","0.830","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.900",""
"CM0160","2019-07-25 19:00:00","196.000","0.000","0.200","28.900","0.750","991.400","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","23.700",""
"C0V350","2019-07-25 19:00:00","36.000","0.000","0.100","29.700","0.750","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.000",""
"C0W120","2019-07-25 19:00:00","58.000","183.000","5.600","26.700","0.930","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.100",""
"C0R470","2019-07-25 19:00:00","103.000","104.000","1.100","29.100","0.860","997.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0M770","2019-07-25 19:00:00","164.000","202.000","0.900","29.200","0.790","989.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.500",""
"C0S930","2019-07-25 19:00:00","248.000","0.000","0.200","28.300","0.790","980.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0A9B0","2019-07-25 19:00:00","7.000","0.000","0.100","31.400","0.610","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","27.600",""
"C0F9Y0","2019-07-25 19:00:00","3313.000","295.000","0.600","10.300","0.980","688.500","-99.000","0.000","-99.000","-99.000","-99.000","15.400","","9.200",""
"C0E790","2019-07-25 19:00:00","344.000","238.000","1.500","28.500","0.850","969.300","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0O810","2019-07-25 19:00:00","161.000","125.000","0.300","28.500","0.880","993.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.400",""
"C0G880","2019-07-25 19:00:00","92.000","274.000","0.500","30.200","0.720","998.900","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.900",""
"C0X270","2019-07-25 19:00:00","33.000","260.000","0.900","29.400","0.760","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.800",""
"C0R260","2019-07-25 19:00:00","76.000","0.000","0.200","28.000","0.840","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.500",""
"C0U950","2019-07-25 19:00:00","1012.000","297.000","2.400","22.300","1.000","900.600","-99.000","19.000","-99.000","-99.000","-99.000","26.400","","21.400",""
"C0O860","2019-07-25 19:00:00","38.000","259.000","0.400","30.700","0.760","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.200",""
"C0S980","2019-07-25 19:00:00","901.000","270.000","1.800","23.600","0.890","909.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","21.900",""
"C0V310","2019-07-25 19:00:00","46.000","239.000","1.500","29.500","0.700","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.200",""
"C0G620","2019-07-25 19:00:00","110.000","261.000","2.000","29.300","0.840","996.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.400",""
"C0AD50","2019-07-25 19:00:00","84.000","191.000","1.400","30.700","0.780","998.700","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.000",""
"C0A9A0","2019-07-25 19:00:00","24.000","29.000","0.800","30.900","0.680","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.100",""
"C0O830","2019-07-25 19:00:00","127.000","304.000","0.300","28.400","0.830","994.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.600",""
"C0S760","2019-07-25 19:00:00","1621.000","0.000","0.000","19.500","1.000","839.000","-99.000","1.000","-99.000","-99.000","-99.000","23.400","","17.100",""
"C0X160","2019-07-25 19:00:00","26.000","232.000","2.000","30.100","0.780","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.600",""
"C0C490","2019-07-25 19:00:00","157.000","0.000","0.000","30.500","0.710","990.200","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.700",""
"C0AH00","2019-07-25 19:00:00","38.000","0.000","0.200","30.200","0.880","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.300",""
"C0X080","2019-07-25 19:00:00","2.000","238.000","1.300","29.800","0.810","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.100",""
"CM0150","2019-07-25 19:00:00","11.000","33.000","0.500","30.100","0.720","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.000",""
"C0I480","2019-07-25 19:00:00","2165.000","181.000","0.600","16.400","0.970","789.200","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","13.600",""
"C0A860","2019-07-25 19:00:00","362.000","0.000","0.000","25.800","0.950","967.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.000",""
"C0U940","2019-07-25 19:00:00","25.000","0.000","0.200","27.800","0.840","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.900",""
"C0S970","2019-07-25 19:00:00","19.000","293.000","1.300","28.300","0.820","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.100",""
"C0V260","2019-07-25 19:00:00","126.000","212.000","1.800","29.900","0.750","994.700","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","25.000",""
"C0H990","2019-07-25 19:00:00","3076.000","239.000","0.900","10.600","0.920","707.800","-99.000","0.000","-99.000","-99.000","-99.000","15.800","","10.200",""
"C0F9K0","2019-07-25 19:00:00","30.000","224.000","2.100","29.900","0.790","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.400",""
"C0AH90","2019-07-25 19:00:00","660.000","0.000","0.000","24.700","0.980","938.700","-99.000","3.000","-99.000","-99.000","-99.000","30.500","","21.000",""
"C0W150","2019-07-25 19:00:00","42.000","211.000","2.900","29.100","0.860","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.500",""
"C0F000","2019-07-25 19:00:00","273.000","246.000","0.300","27.400","1.000","976.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0K410","2019-07-25 19:00:00","20.000","215.000","1.600","29.400","0.800","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.700",""
"C0R140","2019-07-25 19:00:00","740.000","316.000","1.700","23.100","0.960","930.800","-99.000","1.500","-99.000","-99.000","-99.000","28.200","","21.400",""
"C0V800","2019-07-25 19:00:00","256.000","0.000","0.200","29.000","0.740","978.400","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","23.900",""
"C0S830","2019-07-25 19:00:00","288.000","349.000","1.500","26.500","0.880","977.800","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","25.600",""
"C0S920","2019-07-25 19:00:00","98.000","325.000","0.800","28.600","0.820","991.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.800",""
"C0V640","2019-07-25 19:00:00","35.000","260.000","1.500","30.600","0.760","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.400",""
"C0AH80","2019-07-25 19:00:00","68.000","0.000","0.000","28.300","0.910","999.700","-99.000","0.500","-99.000","-99.000","-99.000","33.900","","24.700",""
"C0K250","2019-07-25 19:00:00","12.000","216.000","0.900","28.400","0.870","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.800",""
"C0I410","2019-07-25 19:00:00","180.000","306.000","1.000","29.900","0.710","987.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.400",""
"C0M410","2019-07-25 19:00:00","245.000","44.000","0.400","27.100","0.970","977.400","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.100",""
"C0F9Z0","2019-07-25 19:00:00","3193.000","316.000","1.000","10.900","1.000","698.200","-99.000","0.000","-99.000","-99.000","-99.000","15.700","","10.400",""
"C0G810","2019-07-25 19:00:00","26.000","228.000","1.400","31.300","0.740","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.100",""
"C0U650","2019-07-25 19:00:00","442.000","69.000","1.100","25.900","0.990","960.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.200",""
"C0D660","2019-07-25 19:00:00","65.000","249.000","1.600","29.300","0.790","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.500",""
"C0E540","2019-07-25 19:00:00","32.000","223.000","2.000","29.400","0.810","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.900",""
"C0W170","2019-07-25 19:00:00","42.000","149.000","2.600","27.600","0.880","1000.200","-99.000","0.000","8.900","201.000","","29.900","","26.700",""
"C0Z150","2019-07-25 19:00:00","27.000","159.000","2.500","29.100","0.800","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.300",""
"C0S840","2019-07-25 19:00:00","22.000","323.000","0.800","28.900","0.740","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.800",""
"C0H9A0","2019-07-25 19:00:00","1595.000","60.000","0.500","19.600","0.990","845.500","-99.000","1.500","-99.000","-99.000","-99.000","25.600","","16.500",""
"C0Z300","2019-07-25 19:00:00","182.000","15.000","1.200","29.000","0.810","989.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0G730","2019-07-25 19:00:00","27.000","199.000","2.100","29.800","0.840","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0V730","2019-07-25 19:00:00","33.000","284.000","1.100","30.500","0.700","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.700",""
"C0SA00","2019-07-25 19:00:00","466.000","299.000","1.100","25.800","0.920","955.900","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.300",""
"C0S900","2019-07-25 19:00:00","27.000","218.000","2.400","29.600","0.720","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","28.300",""
"C0C480","2019-07-25 19:00:00","105.000","277.000","0.700","30.700","0.660","995.800","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.000",""
"C0V720","2019-07-25 19:00:00","15.000","304.000","1.400","30.800","0.740","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.600",""
"C0UA60","2019-07-25 19:00:00","566.000","354.000","0.400","25.400","0.960","946.300","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0A980","2019-07-25 19:00:00","11.000","0.000","0.000","30.300","0.690","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.800",""
"C0C670","2019-07-25 19:00:00","250.000","252.000","0.600","29.200","0.730","980.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.800",""
"C0K550","2019-07-25 19:00:00","15.000","195.000","0.700","29.600","0.800","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.000",""
"C0R350","2019-07-25 19:00:00","35.000","294.000","2.300","27.900","-99.000","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0T9F0","2019-07-25 19:00:00","251.000","0.000","0.000","26.600","0.910","980.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.900",""
"C0D390","2019-07-25 19:00:00","146.000","0.000","0.000","28.400","0.820","990.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.100",""
"C0E430","2019-07-25 19:00:00","258.000","0.000","0.000","27.000","0.900","982.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.300",""
"C0O990","2019-07-25 19:00:00","18.000","216.000","0.700","29.900","0.810","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.300",""
"CM0010","2019-07-25 19:00:00","68.000","126.000","0.500","28.300","-99.000","1000.600","-99.000","8.000","-99.000","-99.000","-99.000","34.500","","25.800",""
"C0K500","2019-07-25 19:00:00","12.000","234.000","1.100","29.900","0.790","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.900",""
"C0X260","2019-07-25 19:00:00","39.000","277.000","1.400","30.100","0.760","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.800",""
"C0ACA0","2019-07-25 19:00:00","25.000","260.000","0.700","31.100","0.620","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.800",""
"C0X180","2019-07-25 19:00:00","62.000","0.000","0.000","29.900","0.740","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.600",""
"C0F930","2019-07-25 19:00:00","100.000","206.000","0.800","30.100","0.920","996.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.200",""
"C0Z160","2019-07-25 19:00:00","124.000","26.000","0.900","29.000","0.750","995.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","18.900",""
"C0AH50","2019-07-25 19:00:00","275.000","246.000","1.800","29.100","0.880","977.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.800",""
"C0F850","2019-07-25 19:00:00","379.000","211.000","1.700","28.200","0.720","965.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.700",""
"C0G800","2019-07-25 19:00:00","15.000","248.000","2.100","29.700","0.820","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.400",""
"C0U890","2019-07-25 19:00:00","116.000","106.000","1.600","28.100","0.990","996.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0F860","2019-07-25 19:00:00","2215.000","207.000","0.800","16.800","1.000","781.700","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","13.900",""
"CM0170","2019-07-25 19:00:00","106.000","225.000","1.200","29.000","0.750","997.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.600",""
"C0B020","2019-07-25 19:00:00","86.000","99.000","1.500","28.300","0.990","996.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.400",""
"C0I390","2019-07-25 19:00:00","1184.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
